"reviews","sentiment"
"Το κινητο ειναι αθλιο, η μιση μνημη ειναι αδεια και κολλαει!","0"
"Να ξερετε δεν χτυπαει ειδοποιηση οταν ερχεται μνμ
Επισης πολυ αργο στο σερφαρισμα με πολλα κοληματα, θελει πολλες επανεκινησεις για να δουλεψει σχετικα καλα
Κολαει στις εφαρμογες","0"
"Μόλις βγήκε από το κουτί έγινε εγκατάσταση τού avast antivirus.....Εντοπίστηκε κακόβουλο λογισμικό  στην εφαρμογή σύστημα !!!!!! :-(","0"
"Η εμβέλεια του βραχιολιού, αν και δεν είναι πολύ μεγάλη, είναι ικανοποιητική.
Για μένα το μεγάλο μειονέκτημα είναι στην περίπτωση SOS.  Σε αυτήν την περίπτωση η συσκευή του τηλεφώνου καλεί μέχρι και 5 από εμάς προγραμματισμένους τηλεφωνικούς αριθμούς. Αν πχ ο πρώτος δεν απαντήσει στην κλήση, τότε η συσκευή καλεί τον επόμενο αριθμό. Αν όμως απάντηση ο τηλεφωνικής, τότε θεωρεί ότι λάβαμε το SOS και σταματά να καλεί για βοήθεια. 
Αυτό κατά την γνώμη μου καθιστά την συσκευή μη κατάλληλη!","0"
"Αυτό και το nokia 800  είναι τα χειρότερα τηλέφωνα που πέρασαν από τα χέρια μου.κριμα τα χρήματα που εδωσα","0"
"Δεν το έχω ούτε δέκα μέρες 
Το σήμα του είναι χάλια και δεν Μ εμφανίζει πάντα τις επαφές 
Ότι να ναι","0"
"Μπορείς να το περιγράψεις μόνο με μια λέξη.... ΑΧΡΗΣΤΟ!","0"
"Τραγικο για τα λεφτα του","0"
"Ραγισε στο πλαι στον ενα μηνα.τα υπολοιπα σχολια ειναι περιττα","0"
"Καινούριο του κουτιού να το αγόρασε κολαει ακόμα και όταν πας να πάρεις τηλέφωνο .. είναι σε όλα πολύ αργό μην το πάρετε ποτε ούτε για να μιλάτε τηλέφωνο δεν κάνει κάτι ξέρω και γώ για να σας λεω να μην το πάρετε .. μου το δανείσανε για λίγες μέρες μέχρι να παρω το καινούριο μου κινητό αυτό που έχω τώρα το iPhone 11! . Καλή συνέχεια","0"
"Λοιπόν ,είμαι κάτοχος του κινητό 2 χρόνια έχει θετικά και ΑΡΝΗΤΙΚΑ,καταρχήν το είχα πάρει τότε στην τιμή των 65€ κάπου εκεί και τώρα έχει ανέβει υπερβολικά.Λοιπον τον πρώτο καιρό όλα μια χαρά εκεί που δεν έχω ακόμα παράπονο βασικά είναι ότι για ινσταγκραμ μουσική καιt κανέναν ίντερνετ είναι κομπλέ να μου πεις  όμως με 65€ και αυτά καλά είναι.πριν από αυτό είχα ένα άλλο μοντέλο της εταιρείας στα ίδια λεφτά το είχα πάρει πιο παλιο,παιδιά και τα δύο ήταν ελαττωματικά στα κουμπιά ps batton και τις φωνής άθλια ποιότητα  και μιλάμε τώρα χάλασαν στις αρχες.μετα από κάνα 4-5 μήνες έκλεινε μόνο του και δεν με άφηνε να το ανοίξω και του βγαζα όλη την ώρα την μπαταρία ,έπειτα μου χει βγάλει αρκετές φορές ότι έχει θερμανθεί και πρέπει να απενεργοποιηθεί τέλος η αφή της οθόνης χαλιά πιάνει πλέον το 1/3 πχ.τελος φωτογραφίες μόνο το πρωί ήταν εντάξει κάπως το φοκους άθλιο το βράδυ δεν φαίνεται τπτ καλά το βίντεο δεν θα το σχολιάσω καν","0"
"Το αγόρασα για τον πατέρα μου , η οθόνη χάλασε απο μόνη της μετά απο καιρό πλέον δουλέυει μόνο η μισή . Μετά απο προσπάθεια να την αλλάξω δεν κατάφερα να ενώσω την καινούργια με τα pins του, η μόνη λύση είναι να το πάω σε ένα κατάστημα.","0"
"Έλεγε ότι έχει ραδιόφωνο αλλά δεν εχει","0"
"ΜΗΝ το αγοράσετε για κανένα λόγο!","0"
"Το κινητό αυτό ενώ γράφει ότι είναι 128GB η πραγματική του χωρητικότητα είναι 107GB 
Η κάμερες του είναι όχι 48MP η εξωτερικές και 16MP η εσωτερική (selfie) αλλά μόλις 8MP και 4MP. 
Η εσωτερική κάμερα βρίσκεται πάνω αριστερά της οθόνης όπου όταν τραβάς μια σελφι αν κοιτάς την οθόνη είναι σαν να σε τραβάει φωτό κάποιος άλλος την ώρα που δεν κοιταγες την κάμερα. Σε γενικές γραμμές το τηλέφωνο είναι απογοήτευση. 
Οι επαφές και η όλη διαδικασία μεταφοράς τους ήταν, τουλάχιστον για μένα, αδύνατον να πραγματοποιηθεί από την παλιά συσκευή στην καινούρια. Δεν έχει ηχογράφηση κλήσεων παρά μόνο αν κατεβάσεις κάποιο app. Δεν έχει IR (υπέρυθρες) κάτι που λόγο πολλών συσκευών στο σπίτι (ΤV, A/C, στερεοφωνικό κτλ) το χρησιμοποιώ σαν χειριστήριο (mi remote) με την προηγούμενη συσκευη μου.
Δεν θα το πρότεινα σε καμία περίπτωση ειδικά όταν υπάρχουν συσκευές στα ίδια χρήματα με πραγματικά χαρακτηριστικά αυτά που αναφέρει ο κατασκευαστής. Όπως ήρθε, το επιστρέφω, εντελώς απογοητευμένος.","0"
"κακιστη μπαταρια. μετα βιας αντεχει 12 ωρες με μετρια χρηση. ΔΕΝ το συνιστω μονο και μονο λογω μπαταριας","0"
"Πρώτη φορά γραφω κριτική και αυτό γιατί είμαι πολυ δυσαρεστημένη απο την Huawei Honor. Το είχα βρει σε προσφορά το Σεπτέμβριο του 2020. Τους πρώτους 4 μήνες από θέμα μπαταρίας και φόρτισης ήμουν ικανοποιημένει. Μετά τους 4 μήνες χαλασε η μπαταρία πηγα για αλλαγή μπαταρίας. Μια εβδομάδα μετα την αλλαγή τα ίδια η μπαταρία φούσκωσε και ξεκόλλησε. Από ανάλυση οθόνης, φωτογραφίες και video πολύ απαγορευμένη. ΔΕΝ ΑΞΙΖΕΙ. ΜΑΚΡΙΑ ΑΠΟ ΑΥΤΗ ΤΗ ΜΑΡΚΑ. Πριν 4 μέρες παρέλαβα το Xiaomi Redmi 9 είναι καταπληκτικό και σε χαμηλή τιμή. Δεν έχει κανένα πρόβλημα.","0"
"Κατέχω το κινητό περίπου 2 χρόνια και πλέον μπορώ να έχω μια ολοκληρωμένη άποψη. Όσον αφορά τις γενικότερες λειτουργίες (δηλαδή κλήσεις, μουσική, ισχύ ήχου) του είναι πάρα πολύ καλό όσο και η τιμή του. Παρ' όλα αυτά απογοητεύτηκα απ'  την κάμερά του (selfie και πίσω κάμερα). Ακόμα, η μπαταρία του τελειώνει υπερβολικά γρήγορα για αυτό και χρειάζεται φόρτιση ανελλιπώς.
Θα το συνιστούσα, λοιπόν, για κάποιον που χρησιμοποιεί ένα κινητό τηλέφωνο για απλή χρήση, χωρίς πολλές εφαρμογές, μόνο για αυτά που αποκαλούμε "" τα βασικά"" για ενα τηλέφωνο.","0"
"Έτσι και έτσι το κινητό το χω απ το Αύγουστο του 2019. Η καμερα του χαλια ουτε μια σωστή καλή φώτο δεν μπορείς να βγάλεις κάποιες φορές κολλάει και στην αφή και πατάει να μπει παρόλα αυτα. Σε θέση χωρητικότητα και αλλα μεσα πολύ καλο μπαταρία απ την πρώτη μέρα πέφτει μεσα σε λίγες ώρες.","0"
"Το έχω 3 χρόνια αξίζει και με το παραπάνω έχει καλη κάμερα με αρκετά καλή ποιότητα βέβαια μετά από τοσα χρόνια έχει χαλάσει λίγο το ηχείο και όταν μπαίνω στο ytb δεν έχει πάντα καλή ανάλυση αλλά το μόνο σίγουρα είναι ότι τα λεφτά δεν εινια τίποτα αξίζει φουυλ","0"
"Κάτοχος του j7 2016... το κινητό έχει κακή κάμερα, κακή προβολή βίντεο (μιλάω για τεράστια διαφορά χρωμάτων)... το κινητό την πρώτη μέρα κολλούσε (μπορεί να είναι και λογικό Αλλά εμένα μου κακοφανηκε). Το καλό είναι, ότι είναι όμορφο εξωτερικά εύκολο λογισμικό.","0"
"Αγόρασα το κινητό πριν 3 μήνες και το τελευταίο διάστημα παρουσιάζει προβλήματα: δεν φορτίζει,η οθόνη κολλάει συχνά ενώ αρκετές φορές τρεμοπαιζουν τα χρώματα χωρίς να μπορείς να διακρίνεις κάτι.Από το κατάστημα μου είπαν να το στείλω για σέρβις αλλά σίγουρα θα πάρει καιρό μέχρι να το επιδιορθώσουν.Οσον αφορά την ανθεκτικότητα σε νερό και σκόνη δεν έχω εικόνα γιατί δεν προέκυψε κάτι μέχρι σήμερα.","0"
"Το κινητό αγοράστηκε στις 23/6 έπεσε στη βάρκα και βράχηκε ελάχιστα καθαρίστηκε με Γλυκό Νερό και πανί Και από τότε βούλωσε το ηχείο δεν άκουγα το συνομιλητή μου ξεκίνησε να βγάζει στην οθόνη χρωματιστές γραμμές μη μπορώντας να διακρίνω τίποτα και τελικά έσβησε και δεν ξανανοίγει αλλά ούτε και φόρτιζε έχει σταλεί στο service και περιμένω να δω αν θα μου στείλουν άλλο κινητό ή το ίδιο χάλασε πολύ γρήγορα και χωρίς λόγο για αυτές τις δυνατότητες που λέει ότι κάνει με κάθε επιφύλαξη περιμένω να δω τι θα γίνει και θα γράψω για τη συνέχεια","0"
"Το έχω 5 μήνες και έχω δουλέψει και σε άλλο ολόιδιο. Είναι για πολύ απλή χρήση, η μπαταρία του δεν είναι καλή και πολύ συχνά κολλάει. Δε το χρησιμοποιώ σχεδόν καθόλου. Επίσης η μπαταρία του κάποιες φορές κατεβαίνει αργά και τις περισσότερες κατεβαίνει πολύ γρήγορα! Για πολύ απλη χρήση είναι καλούτσικο.","0"
"παιδια 100 ευρω social media 2 χρονια χρησης περασα ασχημα μην το παρετε τωρα για 100 ευρω σπαταλη ειναι.","0"
"Το συγκεκριμένο κινητό το έχω 1.5 και δεν είμαι τοσο ικανοποιημενος το ηχειο και η κάμερα ειναι παρα πολυ μέτρια και η αργεί πολυ","0"
"Το κινητό αυτό δεν διαθέτει καθόλου καλή κάμερα και ηχείο. Το έχω 1 χρόνο και μπορώ να πω ότι δεν είμαι ευχαριστημένη με τη απόδοση του.","0"
"Αυτό το κινητό το έχω 2 χρόνια και δεν έχω την καλύτερη γνώμη για αυτό. Αρχικά η μπαταρία δεν κρατάει πολύ και δεν βγάζει καλές φωτογραφίες. Δεύτερον αργεί πάρα πολύ και από ότι θυμάμαι την πρώτη περίοδο που το πήρα κολλούσε αφόρητα.","0"
"Ακατάλληλο η μόνη κόσμια λέξη που χαρακτηρίζει αυτό το κινητό. Δεν ειναι καλο για τα λεφτα του. Το εχω λιγοτερο απο δυο μηνες και παρουσιαζει συνεχώς προβλήματα.Κολλαει απίστευτα πολύ και δεν με αφήνει να ανοίξω βασικές εφαρμογές όπως μέσσεντζερ και ίνσταγκραμ.Να σημειωθεί ότι δεν  έχω κατεβάσει  παιχνίδια ουτέ κανω βαρία χρήση του επεξεργαστή και γι αυτο δεν εχει κανενα λογο να κολλαει τοσο... για τα δεδομενα του 2018 το κινητο ειναι αθλιο.Δεν γνωριζω τι παει τοσο λαθος με το software και hardware του αλλα σιγουρα δεν αξιζει ΜΗΝ ΤΟ ΑΓΟΡΑΣΕΤΕ","0"
"σκεφτειτε κολλαει κ στις κλησεις με αποτελεσεμα να μην ακουω κανενανν αλλα οποτε ακουω ακουω πολυ καλα στις κλησεις μονο","0"
"Είχα αυτό το κινητό 9 μήνες και το μονο που εχω να πω είναι να μην το πάρετε με την καμία χάλια τα πάντα πάνω σε αυτό το κινητό.
   Το iphone 11 pro που έχω τώρα είναι 10000000000000000000000000000000000000000000 φορεε καλητερο απο αυτό το σκουπίδι μόνο επίδη το κέρδισα σε κλήρωση το πείρα αλλιώς δεν θα έδινα ουτε ευρό","0"
"Το κινητό είναι απαίσιο. Καλύτερα να δώσετε λίγα παραπάνω λεφτά για να πάρετε ένα καλύτερο πάρα να πάρετε αυτό και μετά να πρέπει να πάρετε άλλο. Μην μπείτε καν στον κόπο. Βγάζω φωτογραφίες και είναι σαν να είμαι στο minecraft. Έλεος. Όχι. Όχι. Όχι!!!!!","0"
"Είναι χάλια. Το έχω σχεδόν ένα χρόνο και το βράδυ βγάζει χάλια φωτογραφίες, κολλάει συνεχώς ακόμα και όταν βγάζω κάποιο βίντεο. Δεν θα σας το συνηστουσα. Και έχει μόνο 16GB","0"
"Το κινητό το έχω εδώ και 9μιση μήνες ώς εταιρικό κινητό. Το μεγαλύτερο μειονέκτημα που το κάνει σχεδόν ακατάλληλο για χρήση είναι ότι κολλάει στα πάντα. Αυτό συμβαίνει από τότε που το έβγαλα από το κουτί. Και όταν μιλάμε για εταιρική χρήση που κάνεις λίγα πράγματα, τηλ και mail, και σε απογοητεύει εκεί, δεν νομίζω ότι χρειάζεται να πούμε κάτι άλλο. Η μπαταρία του είναι αρκετά καλή, η κάμερα απλά ΟΚ. Απλά όταν για να κάνεις ένα browsing,να πάρεις μια κλήση, να γράψεις ένα μήνυμα, να το ξεκλειδώσεις, να μπεις στις επαφές σου κολλάει τόσο δραματικά ε τότε δεν το προτείνεις. Σίγουρα, θα υπάρχουν κινητά στα ίδια χρήματα που μπορούν να κάνουν τα βασικά που προανέφερα.","0"
"Έχω το κινητό εδώ και 1,5 χρόνο και κολλάει πάρα πολύ, γενικά από την 2η  μέρα που το είχα. Βγάζει πολύ κακής ποιότητας, φωτογραφίες, βίντεο  και ότι παιχνίδι ή εφαρμογή να κατεβάσω (με ή χωρίς ιούς) κολλάει αφάνταστα. Κατά τη γνώμη μου η Huawei είναι η χειρότερη εταιρεία με τις χειρότερες συσκευές. Γι αυτό θα σας πρότεινα να μην σκεφτείτε καν να πάρετε huawei κινητό. Θα σας πρότεινα να κοιτάξετε κάτι σε Xiaomi και Samsung. Τα huawei κινητά, μόνο για ομορφιά κάνουν. Ειλικρινά πιστέψτε με εγώ, που κάνω φυσιολογική χρήση, είναι χάλια.. Μόνο η μπαταρία του αξίζει, από όλα τα άλλα.","0"
"Από την πρώτη μέρα κολλούσε ακόμα κ στην κλήση. Επέλεγες να πάρεις άλλη επαφή κ καλούσε άλλη! Το έχουμε σχεδόν 2 χρόνια για χρήση κυρίως μόνο για κλήση, 2-3 φορές την εβδομάδα Ίντερνετ κ YouTube, και δεν πάει με τίποτα! Ακόμα κ με φουλ σήμα δεν ακούς τον άλλο καθαρά, κάνει διακοπές! Θεωρώ ότι είναι το χειρότερο τηλέφωνο της εταιρείας αυτής! Το μόνο καλό, η απόδοση του είναι το ίδιο χάλια σε όλη τη διάρκεια της ιδιοκτησίας μου!! Μακριά!","0"
"Είναι χάλια το έχω 1 εβδομάδα και μέχρι και το YouTube στα 720p λαγκαρη προτιμάω να πάω να πάρω το Nokia 3310 πάρα αυτο","0"
"δεν αξιζει με αυτα τα λεφτα να παρεις αυτο το κινητο βαζεις 10 ευρω κ περνεις ενα πολυ καλυτερο ...και να μην βαλεις 10 ευρω και με την ιδια τιμη η πιο φτηνο μπορεις να βρεις κλτρ κινητο","0"
"Παιδιά.... Το κινητό το πήρα έκτακτα επειδή έσπασε το καλό μου... Δν αξίζει τα λεφτά του... Πηγαίνετε σε κάτι καλύτερο","0"
"το πηρα και στα καλα καθουμενα η οθονη δεν ανταποκρεινοταν εχω κανει επανεκινηση οσα λεει το ιντερνετ κλπ αλλα δεν βρισκω λυση,,για να μην σας γινει και εσας αυτο δεν το προτινω καλυτερα λιγο υπομονη και να παρετε κατι καλυτερο για παραδειγμα κατι σε σαμσουνγκ η σε αι φον...","0"
"Αργό, μόνο για κλήσεις, viber και υποφερτο browsing κάνει, για κάτι παραπάνω όχι. Πολύ μέτριο σε όλους τους τομείς. Υπάρχουν πολύ καλύτερα, ακομη και φθηνότερα από αυτό.","0"
"Πρωτη φορα βαζω τοσο χαμηλη βαθμολογια, γλιτωνει το ενα αστερακι, επειδη η μπαταρια ειναι καλη, και ειναι ανθεκτικο λογω πλαστικου. Σε ολα τα αλλα τραγικο! Ειμαι υποχρεωμενος να συμβιωνω με αυτο επειδη ειναι εταιρικο και ειναι μπελας. Κολλαει ασυστολα παρολα τα update και οτι εχει ελαχιστες εφαρμογες μεσα. Παροτι εχει 2GB ραμ, αυτο κολλαει λες και ειναι 512 ΜΒ. Το S4 mini που εχω και ειναι 1,5GB, ειναι λες και ειναι  Ferari. Ειναι τοσο προβληματικο που σου δημιουργει προβλημα στην δουλεια. Καλεις απο την λιστα και περνει τον επομενο, πας να το σηκωσεις και δεν το σειρεται το πρασινο, παιρνει μονο κτλ. Δεν ειναι θεμα παρτιδας, ολα τα Υ5 εχουν τα ιδια προβληματα. Απλα ΤΡΑΓΙΚΟ  ή προτιμειστε την σειρα P  της Huawei ή αλλη μαρκα, μακρυα απο την Υ.","0"
"Απο την πρωτη στιγμη που το ανοιγεις καταλαβαινεις τα freezarismata και τα ψιλο lag που κανει...5 λεπτα εκανε να βρει τις επαφες της σιμ..δεν το προτεινω","0"
"απλα ενα κινητο που κανει 200 και κανινικα επρεπε να κανει 120","0"
"To κινητό είναι χάλι μαυρο χωρις υπερβολες, Μην δωσετε τα χρηματα σας γι αυτο το τηλεφωνο, Ειμαι κατοχος του εδω και 3 μηνες ολο κολλαει μερικες φορες το touch screen δεν λειτουργεί και πρεπει να κανεις ρεσταρτ. Άλλες φορες τρελλάινετε μόνο του και πατάει ότι να ναι.  Στα παιχνίδια ΌΤΙ ΧΕΙΡΌΤΕΡΟ απλά Score Hero που έπαιζα όλο κόλλαγε και το έπαιζε με  fps μπορεί και λιγότερο. Πόλλα προβλήματα γενικά αυτό το ηλέφωνο μην το αγόρασετε","0"
"Δεν το συνηστω καθολου!! Το γεγονος οτι δεν υποστιριζει google και πως μεσα σε 3μηνες χρησης αρχισε να κολαει ειναι σημαδια πως το κινητο αυτο ειναι..... Καλυτερα να παρετε ενα 4πυρηνο γιατι συγκριτικα με ενα της assus που ειχα ειναι πολυ γρηγοροτερο!! Η καμερα του αθλια, με κανει να αμφισβητο τα 8mp η ποιοτητα των φωτογραφιων και των βιντεο ειναι ισαξια των 5mp και 480!!!!!! Οσο αναφορα τα σοσιαλ δεν εχω παραπωνω κανει μια χαρα την δουλεια του. Σε σχεση  με την ΤΙΜΗ του αλλες εταιριες προσφερουν ανωτερα προιοντα και με λιγοτερο ματζετ ακομα! Εγω την πατησα καθως ειχα χαμηλο μπατζετ και προτημησα το 2020 να παρω ονομα παρα μαρκα ""καψε νε""...... Μην με παρεξειγησετε ειμαι λατρης των huawei αλλα πιστευω πως το μοντελο αυτο με βαση το 2020 - 2021 ειναι υπερτιμημενο δεν θα του εδινα πανω απο 65ευρω. ΜΗΝ ΚΑΝΕΤΕ ΤΟ ΙΔΙΟ ΛΑΘΟΣ ΜΕ ΕΜΕΝΑ παρτε ενα xiaomi ιδιας αξιας!!!!","0"
"Δεν μπαίνει στο messenger , στο you tube και γενικά δεν υποστηρίζει πολλες εφαρμογές! Εγω πήρα δυο για να κανω δώρο ενα στη μητέρα μου και ενα στο σύζυγο μου και μετάνιωσα. Άσε που όλη μέρα με μουρμουράνε ότι δεν τους βολεύει και δεν μπορούν να χρησιμοποιήσουν αυτές τις δυο τρεις εφαρμογές που χρησιμοποιήουμε όλοι.","0"
"1) Αρχικά δεν είναι android, οπότε τις περισσότερες εφαρμογές ξεχάστε τες. Υπάρχει και κάποια πιθανότητα να τις βρείτε online (apkpure κτλ.) αλλά για λόγους συμβατότητας θα έχετε κάποια προβλήματα. Πχ. με το messenger θα αργεί να ειδοποιήσει για τα μηνύματα ή να στείλει τα δικά σας. 
2) Το μικρόφωνο είναι τραγικό. Αν το έχεις δίπλα στο στόμα σου το κινητό ακούγεται με την παραμικρή απομάκρυνση δεν ακούγεσαι καθόλου καθαρά.
3) Οι κάμερες του είναι μέτριες και οι δύο.
4) Η ένταση του ήχου είναι επίσης τραγική. Στο προτελευταίο επίπεδο είναι σχετικά χαμηλά αν υπάρχει κάποιος θόρυβος και στο τελευταίο επίπεδο είναι αρκετά υψηλότερη η ένταση.

Στα θετικά θα πω ότι έχει καλή διάρκεια μπαταρίας. Αν έχεις την παραμικρή απαίτηση πάρε άλλη συσκευή.","0"
"Κάτοχος το κινητού εδώ και 3 ημέρες δεν μπορώ ακόμη να προσθέσω λογαριασμό google για ανάκτηση των δεδομένων μου. Όλο σε στέλνει να κάνεις Huawei id και cloud. Πράγμα το οποίο έχω κάνει και πάλι τίποτα. Ολοι δεν έχουμε την όρεξη να ασχολούμαστε όλη μέρα με το κινητό. Σε όσα έχω πάρει μέχρι τώρα αυτό έχει γίνει σε ελάχιστα λεπτά. Μάλλον το κινητό δεν θέλει να έχει καμία σχέση με Google","0"
"μετα απο κανα χρωνο χρησης δεν αντεχετε κλεινει μονη της η οθονη οταν βγαινεις απο καποια εφαρμογη και πας στην επιφανεια εργασιας αργει να σ φορτωσει τις εφαρμογες και καλα δεν το συζητω για οταν ειναι χαμηλη η μπαταρια ειναι για να το πεταξεις απο ο μπαλκονι τα μονο καλα που εχω παρατηρησει ειναι η μπαταρια του που χαλαει αργα και φωρτιζει γρηγορα και η φωτογραφια ειναι αρκετα οικανοποιητικη","0"
"Το χειρότερο κινητό για τα χρήματα που μετά από ένα χρόνο λειτουργίας έχει αρχίσει να κλίνει μόνο του με πετάει από εφαρμογές υποστηρίζει ελάχιστα παιχνίδια για μένα το χειρότερο","0"
"Είμαι fun της Xiaomi άλλα δεν ξέρω τι φταίει κλείνει μόνο του μετά τον πρώτο μήνα το πήγα για φτιαξιμο με εγγύηση πάλι το ίδιο η χειρότερη αγορά","0"
"Ένα κινητό που δεν θα πάρω ποτέ πάλι. Το έχω εννέα μήνες κολλάει η φωτεινότητα μια χαμηλώνει μια είναι στα φυσιολογικά της και το χειρότερο ενώ είσαι και διαβάζεις ειδήσεις σου έρχεται μύνημα το ανοίγεις και όταν θελήσεις να συνεχίσεις το διάβασμα εκεί τα παίζει. Δεν ανοίγει όχι μόνο η σελίδα που είχες αλλά ούτε καν ο μπροουζερ.
Ανοιγοκλείνει μόνο του και πρέπει να του κάνεις επανεκ","0"
"Γεμίζει η μνήμη του χωρίς να αποθηκεύσεις στοιχεία φωτός κλπ στο κινητό σου κολλάει τρομερά μετά τη λειτουργία του ενός έτους το πολύ....!!!!! Και ενώ διαγράφεις σχεδόν τα πάντα σου λέει πάλι γεμάτο... Οι λειτουργίες του τηλεφώνου σας ενδέχεται να έχουν καθυστέρηση κλπ κλπ κλπ","0"
"Το συγκεκριμένο κινητό το έχω εδώ και 3 χρόνια! Σήμερα παρήγγειλα καινούριο. Τα πρώτα 2 χρόνια δούλευε πολύ καλά! Τον 3ο χρόνο αντιμετώπιζα πάρα πολλά προβλήματα όπως τον χώρο αποθήκευσης που είχε φτάσει στο 100% όχι από δική μου ευθύνη. Επίσης κολλαγε πάρα πολυ, και μόνο να ανοίξει ήθελε 2 λεπτά! Είχα 2 εφαρμογές και μου κολλούσαν και αυτές αφάνταστα. Προτείνω λοιπόν αυτό το κινητό σε όσους το θέλουν για λίγο χρονικό διάστημα και όχι για πολλές χρήσης!","0"
"το χειροτερονκινητο που θα μπορουσατε να αγορασετε τωρα η μπαταρια αθλια κολαει οσο δε παει και τωρα προσπαθω να γραψω με αυτο το εχω ακομα γτ δεν εχω λεφτα να παρω νεο και τι εχω για δυομισι χρονια","0"
"Μετά από 2 χρόνια χρησης μπορω ν πω πως είναι οτι χειροτερο ειχα σε κινητο. Με καλουν κ δε χτυπαει, μονο με επανακκινηση φτιαχνει κ μετα παλι τα ιδια. Πηγαινοντας σε κατάστημα ν ρωτησω τι φταίει μ ειπαν πως πρεπει ν αλλαξω sim. Το έκανα κ αυτο, τιποτα δεν αλλαξε. Αργει ν εμφανισει ποιος παιρνει τηλεφωνο, κολλάει γενικα. Μακρια.","0"
"Κακο κινητό. Εγω το πήρα 80€ από εναν γνωστό μου και πίστευα πως θα ειναι καλο. Δεν εχω κλείσει τα δυο χρόνια μαζι του και κολλαει απίστευτα. Επίσης τα 16gb αποθηκευτικός χωρος είναι οτι χειρότερο. Δεν το προτείνω αυτο κινητό για κανένα λογο.","0"
"Πραγματικά απαράδεκτο τηλέφωνο, κολλάει πολύ, δεν είναι καθόλου γρήγορο και έχει μέτρια οθόνη και κάμερα. Δεν αξίζει σε καμία περίπτωση τα λεφτά του.","0"
"Το έχω 2,5 χρόνια τώρα και έχω να πω ότι δεν αξίζει καθόλου τα λεφτά του και αυτό το κατάλαβα από τους 3 μήνες που το είχα πάρει. Κολλάει πάρα πολύ και δεν έχει καθόλου χώρο. Με το ζόρι κατεβάζεις 8 εφαρμογές οι οποίες να μην πιάνουν χώρο. Οι φωτογραφίες στο φως του ήλιου είναι καλές αλλά στο φως του σπιτιού και το βράδυ είναι χάλια. Κάποιες φορές όταν σε παίρνει κάποιος δεν σου έρχεται η κλήση και μόνο άμα του κάνεις επανεκκίνηση θα φτιάξει. Δεν είναι καθόλου γρήγορο αφού όταν πατάς μια εφαρμογή κάνει 5 δευτερόλεπτα να ανοίξει. Το πληκτρολόγιό κολλάει συνέχεια και δεν σου έρχονται πάντα οι ειδοποιήσεις. Δεν σου προτείνω να το πάρεις αφού υπάρχουν εκατομμύρια άλλα κινητά σε καλύτερη τιμή και πολύ πιο καλά. (redmi note 8)","0"
"Δεν αξίζει καθόλου τα λεφτά του..
2 μέρες αφότου το πήρα κόλλαγε πάρα πάρα πολύ.. Φανταστείτε για να πάω από αρχική σελίδα του Instagram ακριβώς δίπλα στα μηνύματα, μου έκανε 20 λεπτά..οταν με έπαιρναν τηλέφωνο έκανε πολύ ώρα για να μου εμφανίσει το ποιος είναι.. Δεν μου εμφάνιζε ποτέ ποτέ τα μηνύματα που μου έστελναν, καθόλου χωρητικότητα, δηλαδή με 3 εφαρμογές ελαγε πλήρης μνήμη..
Όλα χάλια..όλα όμως και λυπάμαι πολύ για τα λεφτά που έδωσα","0"
"αγοραστηκε πριν απο πεντε μηνες 100 ευρω σε προσφορα επειδη μου προταθηκε απο το καταστημα ως μια καλη συσκευη σε αυτα τα χρηματα...Νομίζω πως ειναι το πιο αργο τηλεφωνο που έχει περασει απο τα χερια μου..κολλαει συνεχεια κανει 20 δευτερολεπτα να ξεμαυρήσει η οθονη οταν χτυπαει, κανει 5 δευτερολεπτα να σου ανοιξει τις τελευταιες κλησεις ωστε να παρεις τηλεφωνο μεχρι που καποια στιγμη με καλουσαν και δεν χτυπουσε ενώ αντιστοιχα δεν μπορουσα να κανω ούτε κλησεις. εστρωνε με επανεκκίνηση...Μετά απο δύο επαναφορές συστήματος παραμένει το ίδιο αργό. Δεν το συνιστώ αν και τα χαρακτηριστικά του όπως και η συνολική αίσθηση στο χέρι  ειναι καλή","0"
"Το έχω 9 μήνες πολύ κακό κινητό κολάει συνέχει,πατάς κλήση και εμφανίζετε αργότερα η καρτέλα κρίμα τα λεφτά που έδωσα!!!!","0"
"Μετά από από 9 μήνες από την αγορά Αυγούστος 18 το τηλέφωνο χτύπησε πλακέτα δεν με καλύπτει η εγγύηση του γιατί τσέκαρα την μπαταρία σε μη εξουσιοδοτημενο κατάστημα αυτό μου είπαν από το επίσημο σέρβις κόστος ζημιάς 175€πλήρωσα και 20 € για μεταφορικά και έλεγχο στην Αθήνα όλα αυτά σε τηλεφωνο που κοστίζει το καινούργιο της 120 έλεος 
ποτεμα ποτέ ξανά huawei!!!!!","0"
"Αγορα 2 πριν 2 μηνες και τα 2 βγηκαν ελατοματικα ομως ηταν απο διαφορετικα μαγαζια το ενα η οθονη του τωρα πια βγαζει κατι κιτρινες γραμμες και καμια φιρα δεν παταει και το αλλο παταει μονο του","0"
